iter	RMSE
4305	0.03260859127
4306	0.03260130048
4307	0.03259547996
4308	0.0325881547
4309	0.03258118536
4310	0.03257507236
4311	0.03256585855
4312	0.03255567215
4313	0.03254885052
4314	0.03253748604
4315	0.0325280001
4316	0.03252306008
4317	0.032509512
4318	0.03250463003
4319	0.03249429726
4320	0.03248998815
4321	0.03248118031
4322	0.03247419915
4323	0.03246507177
4324	0.03245802333
4325	0.03244714626
4326	0.03243496288
4327	0.03242816339
4328	0.03241844385
4329	0.0324116033
4330	0.03239937423
4331	0.03238883081
4332	0.03238315802
4333	0.03237731921
4334	0.03236667339
4335	0.03235865533
4336	0.03234886405
4337	0.03234163247
4338	0.0323304244
4339	0.03232448695
4340	0.03231880129
4341	0.03231046969
4342	0.03230532393
4343	0.03229756125
4344	0.0322901498
4345	0.03227815978
4346	0.03226579299
4347	0.03226002109
4348	0.03225169031
4349	0.03224475483
4350	0.03223774914
4351	0.0322323485
4352	0.03222788008
4353	0.03221746599
4354	0.03220901627
4355	0.0322018745
4356	0.03219252757
4357	0.03218917035
4358	0.03218102775
4359	0.03217454866
4360	0.03216374425
4361	0.03215564601
4362	0.03215131094
4363	0.0321427828
4364	0.03213629836
4365	0.03212576776
4366	0.03211975476
4367	0.03211111381
4368	0.03210160583
4369	0.03209522072
4370	0.03208867905
4371	0.03208510934
4372	0.03207685089
4373	0.03207124242
4374	0.03206463422
4375	0.03205784441
4376	0.03204960531
4377	0.03203962595
4378	0.03203031812
4379	0.03202362109
4380	0.03201929082
4381	0.03201121097
4382	0.0320029331
4383	0.03199462981
4384	0.03198796978
4385	0.03198214126
4386	0.03197480101
4387	0.03196832122
4388	0.03196184031
4389	0.03195566532
4390	0.03195193284
4391	0.03194600713
4392	0.03193927923
4393	0.03192988188
4394	0.03192381615
4395	0.03191174851
4396	0.03190357454
4397	0.03189704544
4398	0.03189095477
4399	0.0318829207
4400	0.03187270826
4401	0.03186641471
4402	0.03185737692
4403	0.03185421977
4404	0.03184297438
4405	0.03183699227
4406	0.03183026354
4407	0.03182294993
4408	0.03181382648
4409	0.03180290853
4410	0.03179400556
4411	0.03178378856
4412	0.03177490586
4413	0.03176615367
4414	0.03176001005
4415	0.03175401481
4416	0.03175035731
4417	0.03174487465
4418	0.03173993059
4419	0.03173446997
4420	0.03172685412
4421	0.03172081046
4422	0.03171552952
4423	0.03170889955
4424	0.03170185972
4425	0.03169089987
4426	0.0316863017
4427	0.03167642589
4428	0.03167043363
4429	0.03166514099
4430	0.03165816194
4431	0.03164914566
4432	0.03164216082
4433	0.03163489845
4434	0.03163079524
4435	0.03162345621
4436	0.03161666583
4437	0.03161447329
4438	0.03160440203
4439	0.0315977587
4440	0.03158975165
4441	0.03158109243
4442	0.03157275573
4443	0.03156858693
4444	0.03156146117
4445	0.03155362103
4446	0.031546634
4447	0.03153633747
4448	0.03152892176
4449	0.03152205654
4450	0.03151825507
4451	0.03150866398
4452	0.0315038627
4453	0.03149891491
4454	0.03149118131
4455	0.03148423094
4456	0.03147324064
4457	0.03146384391
4458	0.03145625294
4459	0.03145183322
4460	0.03144754639
4461	0.03144259859
4462	0.03143388572
4463	0.03142307006
4464	0.03141504864
4465	0.03141066364
4466	0.03140362629
4467	0.03139763939
4468	0.03138842337
4469	0.03138525984
4470	0.0313776487
4471	0.03137396213
4472	0.03136873723
4473	0.03136314478
4474	0.03135410395
4475	0.0313502648
4476	0.03134096872
4477	0.0313313741
4478	0.03132696936
4479	0.03131969005
4480	0.03131711346
4481	0.03131267646
4482	0.03130689842
4483	0.03130305602
4484	0.03129645407
4485	0.03128915464
4486	0.03127962203
4487	0.03127026989
4488	0.03126132317
4489	0.03125549935
4490	0.03124872776
4491	0.03124191753
4492	0.03123661829
4493	0.03122813097
4494	0.03121751041
4495	0.03121099099
4496	0.03120420138
4497	0.03119900356
4498	0.03118830262
4499	0.03117845431
4500	0.03117108338
4501	0.03116447842
4502	0.03115628731
4503	0.03114802464
4504	0.03113994925
4505	0.03113478485
4506	0.03112672825
4507	0.03112357395
4508	0.03111935784
4509	0.03111272959
4510	0.03110452211
4511	0.03110073438
4512	0.03109074139
4513	0.03108135739
4514	0.03107509163
4515	0.03106906434
4516	0.03106116971
4517	0.03105286387
4518	0.03104251631
4519	0.03103607041
4520	0.03102744644
4521	0.03102193758
4522	0.03101437773
4523	0.03100589158
4524	0.03100056599
4525	0.03099090552
4526	0.03098996364
4527	0.03098205807
4528	0.03097632262
4529	0.03096968777
4530	0.03096230009
4531	0.03095819533
4532	0.03094630951
4533	0.03094058808
4534	0.03093267069
4535	0.03092396106
4536	0.0309160141
4537	0.03090865262
4538	0.03090082236
4539	0.03089262027
4540	0.03088372957
4541	0.03087529244
4542	0.03087062139
4543	0.03086236353
4544	0.03085407177
4545	0.03084350298
4546	0.03083535066
4547	0.03082727857
4548	0.03082046736
4549	0.03081726679
4550	0.03080944254
4551	0.03080058062
4552	0.03079447479
4553	0.03078974414
4554	0.03078327593
4555	0.03077529978
4556	0.03076898324
4557	0.03075850534
4558	0.03075111124
4559	0.03074790711
4560	0.03073932215
4561	0.03072820262
4562	0.03072533949
4563	0.03071777807
4564	0.0307093469
4565	0.0307003308
4566	0.03068913001
4567	0.03068134681
4568	0.03067440764
4569	0.03066570224
4570	0.03066103675
4571	0.03065549044
4572	0.03064971196
4573	0.03064451579
4574	0.03063052938
4575	0.03062413038
4576	0.03061571456
4577	0.03060997046
4578	0.03059857737
4579	0.03059392915
4580	0.03059229904
4581	0.03058440433
4582	0.03057368035
4583	0.03056128249
4584	0.03054822882
4585	0.03054077748
4586	0.03053244287
4587	0.03052921391
4588	0.03052305061
4589	0.03051306304
4590	0.0305098275
4591	0.03050568375
4592	0.03049997866
4593	0.030492297
4594	0.03048708398
4595	0.03047985623
4596	0.03047535088
4597	0.0304700576
4598	0.03046175263
4599	0.03045416673
4600	0.03044628822
4601	0.03044397874
4602	0.03043854631
4603	0.0304337592
4604	0.03043074502
4605	0.03042094269
4606	0.03041081314
4607	0.0304044519
4608	0.03040116048
4609	0.03039509003
4610	0.03038844476
4611	0.0303833286
4612	0.03037578424
4613	0.0303708341
4614	0.03035938471
4615	0.03035172356
4616	0.03034100665
4617	0.03033306727
4618	0.03032694607
4619	0.03032257648
4620	0.03031100398
4621	0.03030331014
4622	0.03029365196
4623	0.03028678393
4624	0.03027974275
4625	0.03027175096
4626	0.03026626112
4627	0.03026386434
4628	0.03025793307
4629	0.03025027067
4630	0.0302402637
4631	0.03023540406
4632	0.0302320671
4633	0.03022162724
4634	0.03021261806
4635	0.03020333892
4636	0.03019375186
4637	0.03018848473
4638	0.03017995054
4639	0.03017292713
4640	0.03016349469
4641	0.03015754985
4642	0.03015161639
4643	0.03013992517
4644	0.03013197753
4645	0.03012478448
4646	0.03011592295
4647	0.03010886634
4648	0.03009905277
4649	0.03009420637
4650	0.03009087219
4651	0.0300819287
4652	0.03007566873
4653	0.03006919134
4654	0.03006070869
4655	0.03005597181
4656	0.03004741517
4657	0.03003971283
4658	0.03003363391
4659	0.03002381844
4660	0.03001758289
4661	0.03001004453
4662	0.03000524337
4663	0.02999739796
4664	0.02998926811
4665	0.02997994634
4666	0.02997816829
4667	0.02997085779
4668	0.02996400413
4669	0.02995545151
4670	0.02994884516
4671	0.02994272228
4672	0.02993972388
4673	0.02993270781
4674	0.02992792364
4675	0.02992058592
4676	0.02991079931
4677	0.02990482916
4678	0.02989876954
4679	0.02989406244
4680	0.02988416517
4681	0.02987401651
4682	0.02986573226
4683	0.02985935331
4684	0.02985292887
4685	0.02984572647
4686	0.02984068375
4687	0.02983231889
4688	0.02982842128
4689	0.02982469772
4690	0.02981784501
4691	0.02981404283
4692	0.02980760415
4693	0.02980385578
4694	0.02979298508
4695	0.02978214521
4696	0.02977310522
4697	0.02976979648
4698	0.02976610853
4699	0.02976350915
4700	0.02975752335
4701	0.02975127594
4702	0.02974558775
4703	0.02973932814
4704	0.029733828
4705	0.02972189275
4706	0.02971463062
4707	0.02971073251
4708	0.02970823507
4709	0.02969730081
4710	0.02969450188
4711	0.02969104493
4712	0.02968487839
4713	0.0296797025
4714	0.02967094877
4715	0.02965968284
4716	0.0296510556
4717	0.02964666834
4718	0.02964109765
4719	0.02963076626
4720	0.02962571873
4721	0.0296192699
4722	0.02961373825
4723	0.02961153178
4724	0.02960099759
4725	0.02959138331
4726	0.02958227698
4727	0.02957721998
4728	0.02956851991
4729	0.02956171546
4730	0.02955588821
4731	0.02954146937
4732	0.02953531981
4733	0.02953215051
4734	0.02952690305
4735	0.02952389405
4736	0.02952044436
4737	0.02951975478
4738	0.02951195107
4739	0.02950400575
4740	0.02949718183
4741	0.02948948498
4742	0.0294841143
4743	0.02947636857
4744	0.0294697441
4745	0.02945765511
4746	0.02944938735
4747	0.02944339786
4748	0.02943716749
4749	0.02943104348
4750	0.02942315067
4751	0.02941487226
4752	0.029410766
4753	0.02940669157
4754	0.0294035884
4755	0.02939051718
4756	0.02938859644
4757	0.02937952502
4758	0.02937209205
4759	0.02936445188
4760	0.02936137877
4761	0.02935613027
4762	0.029348379
4763	0.02934298347
4764	0.02933542843
4765	0.02932927215
4766	0.02932571077
4767	0.02931875231
4768	0.02931168094
4769	0.02930118195
4770	0.02929460911
4771	0.02928522235
4772	0.02928032052
4773	0.02927190558
4774	0.02926395974
4775	0.02925760337
4776	0.02924877193
4777	0.02923924239
4778	0.02923644574
4779	0.02923047236
4780	0.02922481876
4781	0.02921815838
4782	0.0292104252
4783	0.02920297105
4784	0.02919531134
4785	0.02919177034
4786	0.02918178219
4787	0.0291750443
4788	0.02917411656
4789	0.02916709593
4790	0.02916164774
4791	0.02915142586
4792	0.02914432057
4793	0.02913549465
4794	0.02912785019
4795	0.02912310326
4796	0.02911417877
4797	0.02910290895
4798	0.0291002345
4799	0.02909194907
4800	0.02908841464
4801	0.02908086134
4802	0.02907373967
4803	0.02906828901
4804	0.02906144071
4805	0.0290552563
4806	0.02904528302
4807	0.02904292577
4808	0.02903508427
4809	0.02903128406
4810	0.0290237009
4811	0.02901784444
4812	0.02901347375
4813	0.02900755602
4814	0.02899907541
4815	0.02899163849
4816	0.02898744303
4817	0.02897948822
4818	0.02897420299
4819	0.02896829432
4820	0.02895903592
4821	0.02895669341
4822	0.02894955716
4823	0.02894048525
4824	0.02893109786
4825	0.02892812283
4826	0.02891793732
4827	0.02891384365
4828	0.02890426504
4829	0.02889805748
4830	0.02888974276
4831	0.02888446671
4832	0.02887645633
4833	0.02886476761
4834	0.02885794263
4835	0.02884814545
4836	0.02884092765
4837	0.02883344738
4838	0.02882867038
4839	0.02882311368
4840	0.0288145092
4841	0.02880818976
4842	0.02879865674
4843	0.02879189188
4844	0.02878340574
4845	0.02877910539
4846	0.02877365422
4847	0.02876596223
4848	0.0287597814
4849	0.02875159974
4850	0.02874183296
4851	0.02873775142
4852	0.02872855128
4853	0.02872181079
4854	0.02871587819
4855	0.02871117667
4856	0.02870278047
4857	0.02869890563
4858	0.02869043768
4859	0.02868592057
4860	0.02867936151
4861	0.02867345683
4862	0.02867040861
4863	0.02866238054
4864	0.02865709885
4865	0.02864927839
4866	0.02864221777
4867	0.02863424425
4868	0.02862926691
4869	0.02862044742
4870	0.02861507189
4871	0.02860222523
4872	0.02859307491
4873	0.02858792876
4874	0.02858328213
4875	0.02857525804
4876	0.02856856137
4877	0.02856235688
4878	0.02855409281
4879	0.02854855637
4880	0.0285430501
4881	0.0285367718
4882	0.02853069735
4883	0.02852354809
4884	0.02851484253
4885	0.0285113747
4886	0.02850403139
4887	0.02850068337
4888	0.028494975
4889	0.02848637943
4890	0.02847926277
4891	0.02847687683
4892	0.02846899403
4893	0.02846415683
4894	0.02845750766
4895	0.02844990026
4896	0.02844558057
4897	0.02843868836
4898	0.02843221964
4899	0.02842518049
4900	0.02841785773
4901	0.02841002138
4902	0.02840629843
4903	0.02840301698
4904	0.02839070582
4905	0.02838430028
4906	0.02837959617
4907	0.02837296155
4908	0.02836538322
4909	0.02836136142
4910	0.02835252791
4911	0.02834758879
4912	0.02833939688
4913	0.02832940419
4914	0.02832372207
4915	0.02831649508
4916	0.02831045155
4917	0.02830149403
4918	0.02829257714
4919	0.02828842756
4920	0.02828749248
4921	0.02827924436
4922	0.02827213233
4923	0.02826668013
4924	0.02826093628
4925	0.0282569308
4926	0.028245729
4927	0.02824010312
4928	0.02823324717
4929	0.02822675546
4930	0.02821519136
4931	0.0282083411
4932	0.0282009957
4933	0.02819646425
4934	0.02819280622
4935	0.0281855013
4936	0.02818003086
4937	0.02817415188
4938	0.02816943791
4939	0.02816367542
4940	0.02815943182
4941	0.02815115789
4942	0.02814430511
4943	0.02813754352
4944	0.02813336047
4945	0.02812636623
4946	0.02811800815
4947	0.0281104776
4948	0.02809992504
4949	0.02809505223
4950	0.02809176666
4951	0.02808287426
4952	0.02807622384
4953	0.02806932978
4954	0.0280623786
4955	0.02805179075
4956	0.02804758167
4957	0.02803839674
4958	0.02802910948
4959	0.02802322799
4960	0.0280184674
4961	0.02801083018
4962	0.02800487271
4963	0.0280023216
4964	0.02799546398
4965	0.02798657728
4966	0.02798241814
4967	0.02798041606
4968	0.02797075555
4969	0.02796394945
4970	0.02795791056
4971	0.02795089533
4972	0.02794240959
4973	0.02793836249
4974	0.02793225991
4975	0.02792439013
4976	0.02791896409
4977	0.0279123799
4978	0.02790009033
4979	0.02789138294
4980	0.0278855126
4981	0.02787898864
4982	0.02787190794
4983	0.02786798959
4984	0.02786222717
4985	0.02785446746
4986	0.02784845765
4987	0.02784245213
4988	0.02783674767
4989	0.02783142926
4990	0.02782127858
4991	0.02781589545
4992	0.02781144419
4993	0.02780661269
4994	0.02780105564
4995	0.02779687656
4996	0.02778965353
4997	0.02778539708
4998	0.02778394197
4999	0.02777876188
